日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2011-07-25,'000021,长城开发,8.69,9.03,8.63,8.91,8.98,-0.29,-3.2294,1.018,13429672,118816171.56,11464523916.9,11464523916.9,9916
2011-07-22,'000021,长城开发,8.98,9.05,8.74,8.75,8.68,0.3,3.4562,1.3851,18273654,163365605.59,11847114473.4,11847114473.4,13376
2011-07-21,'000021,长城开发,8.68,8.79,8.52,8.61,8.62,0.06,0.6961,0.8649,11410250,99184901.85,11451331139.1,11451331139.1,7030
2011-07-20,'000021,长城开发,8.62,8.68,8.55,8.63,8.57,0.05,0.5834,0.3066,4044675,34773602.63,11372174472.2,11372174472.2,2935
2011-07-19,'000021,长城开发,8.57,8.71,8.56,8.71,8.75,-0.18,-2.0571,0.4137,5457398,47098206.02,11306210583.2,11306210583.2,3735
2011-07-18,'000021,长城开发,8.75,8.75,8.57,8.64,8.62,0.13,1.5081,0.62,8179188,70947584.72,11543680583.8,11543680583.8,5714
2011-07-15,'000021,长城开发,8.62,8.63,8.49,8.6,8.62,0.0,0.0,0.3839,5064843,43437202.8,11372174472.2,11372174472.2,4178
2011-07-14,'000021,长城开发,8.62,8.63,8.45,8.5,8.51,0.11,1.2926,0.4665,6154156,52572838.36,11372174472.2,11372174472.2,4664
2011-07-13,'000021,长城开发,8.51,8.53,8.31,8.33,8.34,0.17,2.0384,0.3615,4768687,40231316.6,11227053916.3,11227053916.3,3255
2011-07-12,'000021,长城开发,8.34,8.46,8.31,8.46,8.48,-0.14,-1.6509,0.3298,4351365,36392445.54,11002776693.5,11002776693.5,3557
2011-07-11,'000021,长城开发,8.48,8.52,8.4,8.48,8.5,-0.02,-0.2353,0.2467,3254044,27543196.8,11187475582.9,11187475582.9,2902
2011-07-08,'000021,长城开发,8.5,8.62,8.46,8.57,8.57,-0.07,-0.8168,0.3031,3998852,33987630.31,11213861138.5,11213861138.5,3484
2011-07-07,'000021,长城开发,8.57,8.67,8.51,8.65,8.65,-0.08,-0.9249,0.4808,6342538,54453102.37,11306210583.2,11306210583.2,5143
2011-07-06,'000021,长城开发,8.65,8.69,8.42,8.51,8.53,0.12,1.4068,0.6315,8331542,71535140.76,11411752805.6,11411752805.6,6253
2011-07-05,'000021,长城开发,8.53,8.56,8.39,8.48,8.47,0.06,0.7084,0.5022,6625297,56243162.37,11253439471.9,11253439471.9,4856
2011-07-04,'000021,长城开发,8.47,8.52,8.25,8.26,8.24,0.23,2.7913,0.5984,7894965,66353240.53,11174282805.1,11174282805.1,6544
2011-07-01,'000021,长城开发,8.24,8.33,8.21,8.3,8.28,-0.04,-0.4831,0.3342,4408500,36415757.85,10870848915.4,10870848915.4,3541
2011-06-30,'000021,长城开发,8.28,8.3,8.16,8.2,8.2,0.08,0.9756,0.2877,3795757,31374083.63,10923620026.7,10923620026.7,3775
2011-06-29,'000021,长城开发,8.2,8.32,8.15,8.31,8.31,-0.11,-1.3237,0.3801,5015007,41173269.97,10818077804.2,10818077804.2,4196
2011-06-28,'000021,长城开发,8.31,8.35,8.22,8.25,8.28,0.03,0.3623,0.3959,5223106,43335865.55,10963198360.1,10963198360.1,3881
2011-06-27,'000021,长城开发,8.28,8.35,8.23,8.25,8.28,0.0,0.0,0.3922,5174358,42843074.59,10923620026.7,10923620026.7,4630
2011-06-24,'000021,长城开发,8.28,8.32,8.0,8.02,8.03,0.25,3.1133,0.6173,8144154,66682223.37,10923620026.7,10923620026.7,7115
2011-06-23,'000021,长城开发,8.03,8.04,7.81,8.0,7.88,0.15,1.9036,0.3932,5187578,41208102.63,10593800581.4,10593800581.4,3826
2011-06-22,'000021,长城开发,7.88,7.93,7.79,7.93,7.88,0.0,0.0,0.2446,3227453,25361053.1,10395908914.3,10395908914.3,2783
2011-06-21,'000021,长城开发,7.88,7.94,7.71,7.81,7.8,0.08,1.0256,0.2636,3477032,27168800.67,10395908914.3,10395908914.3,3465
2011-06-20,'000021,长城开发,7.8,8.18,7.79,8.18,8.11,-0.31,-3.8224,0.3494,4609786,36273041.05,10290366691.8,10290366691.8,4518
2011-06-17,'000021,长城开发,8.26,8.37,8.25,8.28,8.3,-0.04,-0.4819,0.2322,3063769,25459523.21,10897234471.1,10897234471.1,2417
2011-06-16,'000021,长城开发,8.3,8.48,8.24,8.4,8.49,-0.19,-2.2379,0.2525,3330584,27691781.55,10950005582.3,10950005582.3,3416
2011-06-15,'000021,长城开发,8.49,8.67,8.42,8.45,8.45,0.04,0.4734,0.4037,5326357,45644774.99,11200668360.7,11200668360.7,4183
2011-06-14,'000021,长城开发,8.45,8.49,8.33,8.36,8.39,0.06,0.7151,0.2745,3621463,30624424.92,11147897249.5,11147897249.5,3225
2011-06-13,'000021,长城开发,8.39,8.45,8.23,8.36,8.42,-0.03,-0.3563,0.2231,2942765,24489415.2,11068740582.6,11068740582.6,2605
2011-06-10,'000021,长城开发,8.42,8.45,8.31,8.41,8.42,0.0,0.0,0.2824,3726109,31262779.35,11108318916.0,11108318916.0,3656
2011-06-09,'000021,长城开发,8.42,8.68,8.41,8.63,8.68,-0.26,-2.9954,0.3418,4509229,38386742.16,11108318916.0,11108318916.0,3600
2011-06-08,'000021,长城开发,8.68,8.75,8.55,8.75,8.75,-0.07,-0.8,0.3402,4488422,38732069.8,11451331139.1,11451331139.1,3376
2011-06-07,'000021,长城开发,8.75,8.8,8.67,8.7,8.75,0.0,0.0,0.4078,5380551,46993538.73,11543680583.8,11543680583.8,3591
2011-06-03,'000021,长城开发,8.75,8.78,8.4,8.5,8.59,0.16,1.8626,0.4664,6153648,53536976.97,11543680583.8,11543680583.8,4166
2011-06-02,'000021,长城开发,8.59,8.61,8.35,8.61,8.69,-0.1,-1.1507,0.3758,4957882,42053211.05,11332596138.8,11332596138.8,4424
2011-06-01,'000021,长城开发,8.69,8.72,8.62,8.68,8.69,0.0,0.0,0.2769,3653097,31656256.68,11464523916.9,11464523916.9,3862
2011-05-31,'000021,长城开发,8.69,8.7,8.52,8.53,8.53,0.16,1.8757,0.2707,3571373,30810036.2,11464523916.9,11464523916.9,3212
2011-05-30,'000021,长城开发,8.53,8.65,8.48,8.5,8.56,-0.03,-0.3505,0.2687,3544453,30396933.92,11253439471.9,11253439471.9,3334
2011-05-27,'000021,长城开发,8.56,8.71,8.55,8.62,8.63,-0.07,-0.8111,0.3234,4266644,36777549.34,11293017805.4,11293017805.4,4655
2011-05-26,'000021,长城开发,8.63,8.79,8.63,8.67,8.66,-0.03,-0.3464,0.2542,3354214,29206434.23,11385367250.0,11385367250.0,2985
2011-05-25,'000021,长城开发,8.66,8.84,8.65,8.75,8.81,-0.15,-1.7026,0.2281,3009658,26305036.31,11424945583.5,11424945583.5,3165
2011-05-24,'000021,长城开发,8.81,8.94,8.62,8.89,8.89,-0.08,-0.8999,0.3436,4532958,39663816.91,11622837250.6,11622837250.6,4687
2011-05-23,'000021,长城开发,8.89,9.36,8.88,9.35,9.35,-0.46,-4.9198,0.4787,6315429,57242899.11,11728379473.1,11728379473.1,6753
2011-05-20,'000021,长城开发,9.35,9.48,9.32,9.45,9.46,-0.11,-1.1628,0.3071,4051462,37981043.38,12335247252.4,12335247252.4,3722
2011-05-19,'000021,长城开发,9.46,9.65,9.43,9.6,9.61,-0.15,-1.5609,0.2998,3954659,37738041.99,12480367808.3,12480367808.3,4428
2011-05-18,'000021,长城开发,9.61,9.65,9.56,9.61,9.6,0.01,0.1042,0.3108,4100892,39404244.75,12678259475.4,12678259475.4,4294
2011-05-17,'000021,长城开发,9.6,9.67,9.48,9.48,9.48,0.12,1.2658,0.528,6965989,66833940.8,12665066697.6,12665066697.6,6235
2011-05-16,'000021,长城开发,9.48,9.55,9.46,9.49,9.51,-0.03,-0.3155,0.3289,4338984,41245642.52,12506753363.9,12506753363.9,4337
2011-05-13,'000021,长城开发,9.51,9.51,9.3,9.33,9.33,0.18,1.9293,0.4333,5716543,53822245.33,12546331697.3,12546331697.3,5521
2011-05-12,'000021,长城开发,9.33,9.53,9.3,9.4,9.44,-0.11,-1.1653,0.5395,7117234,67123865.08,12308861696.7,12308861696.7,6515
2011-05-11,'000021,长城开发,9.44,9.56,9.37,9.56,9.52,-0.08,-0.8403,0.4877,6434553,60817894.07,12453982252.6,12453982252.6,5548
2011-05-10,'000021,长城开发,9.52,9.65,9.43,9.65,9.65,-0.13,-1.3472,0.4813,6349362,60266089.08,12559524475.1,12559524475.1,5957
2011-05-09,'000021,长城开发,9.65,9.76,9.62,9.64,9.62,0.03,0.3119,0.2765,3648197,35322968.66,12731030586.6,12731030586.6,3991
2011-05-06,'000021,长城开发,9.62,9.69,9.48,9.5,9.53,0.09,0.9444,0.3175,4189124,40284500.66,12691452253.2,12691452253.2,4356
2011-05-05,'000021,长城开发,9.53,9.57,9.45,9.48,9.5,0.03,0.3158,0.2954,3896825,37113647.77,12572717252.9,12572717252.9,3956
2011-05-04,'000021,长城开发,9.5,9.8,9.47,9.8,9.88,-0.38,-3.8462,0.5467,7212341,69334132.22,12533138919.5,12533138919.5,8254
2011-05-03,'000021,长城开发,9.88,10.04,9.68,10.04,10.09,-0.21,-2.0813,0.769,10145145,99460161.01,13034464476.3,13034464476.3,8654
2011-04-29,'000021,长城开发,10.09,10.1,10.0,10.0,9.95,0.14,1.407,0.223,2942205,29579568.99,13311512810.3,13311512810.3,3873
2011-04-28,'000021,长城开发,9.95,10.16,9.95,10.09,10.09,-0.14,-1.3875,0.3783,4991223,50040551.98,13126813921.0,13126813921.0,6266
2011-04-27,'000021,长城开发,10.09,10.37,10.02,10.3,10.29,-0.2,-1.9436,0.3757,4956612,50455943.18,13311512810.3,13311512810.3,6297
2011-04-26,'000021,长城开发,10.29,10.44,10.26,10.31,10.27,0.02,0.1947,0.394,5197782,53559748.7,13575368366.5,13575368366.5,5758
2011-04-25,'000021,长城开发,10.27,10.58,10.26,10.58,10.62,-0.35,-3.2957,0.5912,7799881,80634875.94,13548982810.9,13548982810.9,8289
2011-04-22,'000021,长城开发,10.62,10.78,10.59,10.76,10.8,-0.18,-1.6667,0.5758,7596835,80750867.9,14010730034.2,14010730034.2,6869
2011-04-21,'000021,长城开发,0.0,0.0,0.0,0.0,10.8,None,None,0.0,0,0.0,14248200034.8,14248200034.8,0
2011-04-20,'000021,长城开发,10.8,10.85,10.6,10.65,10.6,0.2,1.8868,0.7488,9879118,106150331.37,14248200034.8,14248200034.8,8306
2011-04-19,'000021,长城开发,10.6,10.72,10.6,10.7,10.79,-0.19,-1.7609,0.5929,7821804,83242523.19,13984344478.6,13984344478.6,6581
2011-04-18,'000021,长城开发,10.79,10.8,10.62,10.75,10.78,0.01,0.0928,0.5687,7502091,80268018.63,14235007257.0,14235007257.0,6390
2011-04-15,'000021,长城开发,10.78,10.82,10.65,10.7,10.69,0.09,0.8419,0.708,9340767,100462009.18,14221814479.2,14221814479.2,7233
2011-04-14,'000021,长城开发,10.69,10.79,10.65,10.78,10.77,-0.08,-0.7428,0.4184,5519656,59065506.29,14103079478.9,14103079478.9,5819
2011-04-13,'000021,长城开发,10.77,10.77,10.57,10.68,10.68,0.09,0.8427,0.6777,8941204,95439620.76,14208621701.4,14208621701.4,6186
2011-04-12,'000021,长城开发,10.68,10.88,10.67,10.69,10.69,-0.01,-0.0935,0.8827,11645023,124970345.23,14089886701.1,14089886701.1,8421
2011-04-11,'000021,长城开发,10.69,10.81,10.63,10.75,10.73,-0.04,-0.3728,0.732,9656837,103435209.59,14103079478.9,14103079478.9,7872
2011-04-08,'000021,长城开发,10.73,10.74,10.53,10.55,10.55,0.18,1.7062,0.5366,7079374,75470008.45,14155850590.1,14155850590.1,7191
2011-04-07,'000021,长城开发,10.55,10.56,10.39,10.46,10.43,0.12,1.1505,0.67,8838835,92733456.21,13918380589.5,13918380589.5,7865
2011-04-06,'000021,长城开发,10.43,10.58,10.29,10.58,10.65,-0.22,-2.0657,1.038,13694262,142200749.18,13760067255.8,13760067255.8,12615
2011-04-01,'000021,长城开发,10.65,10.75,10.56,10.7,10.7,-0.05,-0.4673,0.6479,8547100,90900455.31,14050308367.6,14050308367.6,6894
2011-03-31,'000021,长城开发,10.7,10.99,10.67,10.99,11.03,-0.33,-2.9918,0.5519,7281022,78567403.84,14116272256.7,14116272256.7,8010
2011-03-30,'000021,长城开发,11.03,11.11,10.8,11.0,10.97,0.06,0.5469,0.7244,9556533,104302619.72,14551633924.4,14551633924.4,10051
2011-03-29,'000021,长城开发,10.97,11.23,10.9,11.18,11.17,-0.2,-1.7905,0.7173,9463202,104603431.51,14472477257.6,14472477257.6,9734
2011-03-28,'000021,长城开发,11.17,11.35,11.14,11.3,11.25,-0.08,-0.7111,0.6525,8608575,96506831.81,14736332813.8,14736332813.8,8475
2011-03-25,'000021,长城开发,11.25,11.35,11.13,11.14,11.12,0.13,1.1691,0.8581,11320790,127435975.97,14841875036.2,14841875036.2,9279
2011-03-24,'000021,长城开发,11.12,11.28,11.11,11.16,11.16,-0.04,-0.3584,0.9295,12263219,137171107.12,14670368924.7,14670368924.7,9161
2011-03-23,'000021,长城开发,11.16,11.17,10.93,11.06,11.03,0.13,1.1786,0.4444,5863285,65132307.42,14723140036.0,14723140036.0,6115
2011-03-22,'000021,长城开发,11.03,11.18,10.8,11.15,11.11,-0.08,-0.7201,0.7381,9738122,106929910.1,14551633924.4,14551633924.4,8883
2011-03-21,'000021,长城开发,11.11,11.4,11.08,11.37,11.33,-0.22,-1.9417,0.8014,10572702,118361943.28,14657176146.9,14657176146.9,11421
2011-03-18,'000021,长城开发,11.33,11.58,11.31,11.55,11.42,-0.09,-0.7881,0.7295,9624754,109571474.38,14947417258.7,14947417258.7,8610
2011-03-17,'000021,长城开发,11.42,11.6,11.38,11.6,11.71,-0.29,-2.4765,0.7023,9265259,106376674.83,15066152259.0,15066152259.0,8807
2011-03-16,'000021,长城开发,11.71,11.83,11.57,11.59,11.6,0.11,0.9483,1.0112,13340415,156202225.39,15448742815.5,15448742815.5,9510
2011-03-15,'000021,长城开发,11.6,11.99,11.38,11.99,12.0,-0.4,-3.3333,1.2845,16946106,195723968.71,15303622259.6,15303622259.6,16596
2011-03-14,'000021,长城开发,12.0,12.5,11.92,12.22,11.98,0.02,0.1669,1.5123,19951983,241749537.86,15831333372.0,15831333372.0,14755
2011-03-11,'000021,长城开发,11.98,12.2,11.7,11.89,11.9,0.08,0.6723,1.7217,22713648,272382459.39,15804947816.4,15804947816.4,18296
2011-03-10,'000021,长城开发,11.9,11.96,11.71,11.79,11.8,0.1,0.8475,1.4266,18820791,223641622.89,15699405593.9,15699405593.9,15325
2011-03-09,'000021,长城开发,11.8,11.89,11.63,11.76,11.7,0.1,0.8547,1.1571,15265060,179685633.92,15567477815.8,15567477815.8,12185
2011-03-08,'000021,长城开发,11.7,11.74,11.5,11.5,11.48,0.22,1.9164,0.9845,12987779,151481573.96,15435550037.7,15435550037.7,10619
2011-03-07,'000021,长城开发,11.48,11.56,11.4,11.43,11.42,0.06,0.5254,0.6921,9130114,104711477.58,15145308925.9,15145308925.9,7687
2011-03-04,'000021,长城开发,11.42,11.5,11.17,11.4,11.32,0.1,0.8834,0.7286,9611864,108730727.51,15066152259.0,15066152259.0,8505
2011-03-03,'000021,长城开发,11.32,11.84,11.32,11.7,11.6,-0.28,-2.4138,0.9901,13061884,151704348.35,14934224480.9,14934224480.9,10425
2011-03-02,'000021,长城开发,11.6,11.77,11.4,11.76,11.8,-0.2,-1.6949,0.5272,6955659,80436573.75,15303622259.6,15303622259.6,6902
2011-03-01,'000021,长城开发,11.8,11.91,11.71,11.82,11.83,-0.03,-0.2536,0.5594,7380272,87061135.23,15567477815.8,15567477815.8,7125
2011-02-28,'000021,长城开发,11.83,11.84,11.43,11.51,11.53,0.3,2.6019,0.7727,10193656,119028769.6,15607056149.2,15607056149.2,8700
2011-02-25,'000021,长城开发,11.53,11.56,11.37,11.49,11.44,0.09,0.7867,0.4806,6340609,72827078.58,15211272814.9,15211272814.9,5278
2011-02-24,'000021,长城开发,11.44,11.53,11.37,11.45,11.52,-0.08,-0.6944,0.3896,5139692,58738322.98,15092537814.6,15092537814.6,5569
2011-02-23,'000021,长城开发,11.52,11.6,11.37,11.41,11.42,0.1,0.8757,0.4326,5706849,65498956.93,15198080037.1,15198080037.1,5103
2011-02-22,'000021,长城开发,11.42,11.84,11.34,11.81,11.78,-0.36,-3.056,0.7705,10165327,117073743.68,15066152259.0,15066152259.0,10215
2011-02-21,'000021,长城开发,11.78,11.87,11.4,11.5,11.58,0.2,1.7271,0.8477,11184042,130296946.42,15541092260.2,15541092260.2,8910
2011-02-18,'000021,长城开发,11.58,11.9,11.48,11.66,11.75,-0.17,-1.4468,0.5741,7573412,88069350.61,15277236704.0,15277236704.0,7957
2011-02-17,'000021,长城开发,11.75,11.9,11.49,11.49,11.46,0.29,2.5305,1.2386,16340273,191447379.4,15501513926.8,15501513926.8,12059
2011-02-16,'000021,长城开发,11.46,11.52,11.21,11.35,11.23,0.23,2.0481,0.9405,12407526,141638890.81,15118923370.3,15118923370.3,10433
2011-02-15,'000021,长城开发,11.23,11.48,11.22,11.3,11.26,-0.03,-0.2664,0.7932,10464584,118845937.24,14815489480.6,14815489480.6,8741
2011-02-14,'000021,长城开发,11.26,11.32,10.88,10.88,10.88,0.38,3.4926,0.9342,12324292,137691534.94,14855067814.1,14855067814.1,10591
2011-02-11,'000021,长城开发,10.88,10.97,10.73,10.77,10.77,0.11,1.0214,0.5555,7328510,79598459.22,14353742257.3,14353742257.3,6441
2011-02-10,'000021,长城开发,10.77,10.78,10.51,10.52,10.51,0.26,2.4738,0.518,6833862,72884438.02,14208621701.4,14208621701.4,5738
2011-02-09,'000021,长城开发,10.51,10.73,10.48,10.65,10.72,-0.21,-1.959,0.3896,5139594,54497035.79,13865609478.3,13865609478.3,4836
2011-02-01,'000021,长城开发,10.72,10.8,10.64,10.7,10.71,0.01,0.0934,0.2737,3610394,38723642.86,14142657812.3,14142657812.3,3195
2011-01-31,'000021,长城开发,10.71,10.73,10.42,10.62,10.62,0.09,0.8475,0.4489,5921971,62829505.11,14129465034.5,14129465034.5,4683
2011-01-28,'000021,长城开发,10.62,10.77,10.57,10.59,10.54,0.08,0.759,0.4233,5584169,59573341.81,14010730034.2,14010730034.2,5106
2011-01-27,'000021,长城开发,10.54,10.56,10.26,10.3,10.4,0.14,1.3462,0.3695,4874739,51051529.03,13905187811.7,13905187811.7,5241
2011-01-26,'000021,长城开发,10.4,10.47,10.27,10.27,10.27,0.13,1.2658,0.1827,2409756,25038389.73,13720488922.4,13720488922.4,2778
2011-01-25,'000021,长城开发,10.27,10.41,10.21,10.33,10.33,-0.06,-0.5808,0.2604,3434783,35356923.33,13548982810.9,13548982810.9,3596
2011-01-24,'000021,长城开发,10.33,10.43,10.12,10.19,10.19,0.14,1.3739,0.4961,6544620,67490944.39,13628139477.7,13628139477.7,5960
2011-01-21,'000021,长城开发,10.19,10.3,9.98,10.17,10.17,0.02,0.1967,0.3902,5147537,52382294.78,13443440588.4,13443440588.4,6085
2011-01-20,'000021,长城开发,10.17,10.68,10.17,10.68,10.68,-0.51,-4.7753,0.438,5778542,59948455.56,13417055032.8,13417055032.8,6701
2011-01-19,'000021,长城开发,10.68,10.76,10.42,10.5,10.54,0.14,1.3283,0.4424,5836893,61880815.27,14089886701.1,14089886701.1,5332
2011-01-18,'000021,长城开发,0.0,0.0,0.0,0.0,10.54,None,None,0.0,0,0.0,13905187811.7,13905187811.7,0
2011-01-17,'000021,长城开发,10.54,11.14,10.4,11.1,11.21,-0.67,-5.9768,0.5664,7472938,80338577.61,13905187811.7,13905187811.7,7951
2011-01-14,'000021,长城开发,11.21,11.21,10.7,11.1,11.08,0.13,1.1733,0.6167,8135682,88952212.85,14789103925.0,14789103925.0,7428
2011-01-13,'000021,长城开发,11.08,11.2,11.03,11.15,10.98,0.1,0.9107,0.5188,6843844,76139307.27,14617597813.5,14617597813.5,6479
2011-01-12,'000021,长城开发,10.98,11.03,10.79,10.99,10.9,0.08,0.7339,0.4288,5656938,61582944.49,14485670035.4,14485670035.4,6099
2011-01-11,'000021,长城开发,10.9,11.27,10.75,11.22,11.21,-0.31,-2.7654,0.8333,10993863,120610270.29,14380127812.9,14380127812.9,10235
2011-01-10,'000021,长城开发,11.21,11.72,11.16,11.67,11.74,-0.53,-4.5145,0.7706,10166105,115532322.77,14789103925.0,14789103925.0,10288
2011-01-07,'000021,长城开发,11.74,11.95,11.69,11.91,11.91,-0.17,-1.4274,0.5888,7768019,91495211.72,15488321148.9,15488321148.9,7300
2011-01-06,'000021,长城开发,11.91,12.3,11.84,11.9,11.83,0.08,0.6762,0.6987,9218160,111237867.84,15712598371.7,15712598371.7,9413
2011-01-05,'000021,长城开发,11.83,11.84,11.67,11.83,11.83,0.0,0.0,0.4567,6025222,70687827.72,15607056149.2,15607056149.2,6238
2011-01-04,'000021,长城开发,11.83,11.89,11.64,11.78,11.74,0.09,0.7666,0.5926,7817596,92221533.21,15607056149.2,15607056149.2,6738
2010-12-31,'000021,长城开发,11.74,11.77,11.46,11.51,11.44,0.3,2.6224,0.4893,6455492,75443631.03,15488321148.9,15488321148.9,6797
2010-12-30,'000021,长城开发,11.44,11.51,11.3,11.45,11.43,0.01,0.0875,0.2816,3715705,42339854.83,15092537814.6,15092537814.6,4592
2010-12-29,'000021,长城开发,11.43,11.45,11.2,11.2,11.18,0.25,2.2361,0.3243,4278167,48417161.49,15079345036.8,15079345036.8,5040
2010-12-28,'000021,长城开发,11.18,11.75,11.18,11.65,11.63,-0.45,-3.8693,0.692,9128877,103964530.71,14749525591.6,14749525591.6,9079
2010-12-27,'000021,长城开发,11.63,12.34,11.6,12.27,12.18,-0.55,-4.5156,0.9023,11904131,142769461.33,15343200593.0,15343200593.0,11830
2010-12-24,'000021,长城开发,12.18,12.4,12.1,12.4,12.41,-0.23,-1.8533,0.5208,6870432,83900396.67,16068803372.6,16068803372.6,7524
2010-12-23,'000021,长城开发,12.41,12.82,12.39,12.75,12.74,-0.33,-2.5903,0.5711,7533903,94434810.24,16372237262.2,16372237262.2,9231
2010-12-22,'000021,长城开发,12.74,12.98,12.71,12.98,12.93,-0.19,-1.4695,0.5146,6788939,86888135.47,16807598929.9,16807598929.9,7419
2010-12-21,'000021,长城开发,12.93,12.99,12.82,12.85,12.92,0.01,0.0774,0.6912,9119068,117642790.79,17058261708.3,17058261708.3,7797
2010-12-20,'000021,长城开发,12.92,13.3,12.66,13.15,13.03,-0.11,-0.8442,0.7845,10350302,134347269.44,17045068930.5,17045068930.5,10617
2010-12-17,'000021,长城开发,13.03,13.15,13.0,13.04,13.04,-0.01,-0.0767,0.4486,5918634,77154574.84,17190189486.4,17190189486.4,6526
2010-12-16,'000021,长城开发,13.04,13.22,13.01,13.16,13.16,-0.12,-0.9119,0.5404,7129249,93389293.72,17203382264.2,17203382264.2,7830
2010-12-15,'000021,长城开发,13.16,13.47,13.13,13.37,13.29,-0.13,-0.9782,0.9618,12689137,168554987.09,17361695598.0,17361695598.0,13021
2010-12-14,'000021,长城开发,13.29,13.4,13.08,13.2,13.18,0.11,0.8346,0.9212,12153608,161516995.56,17533201709.5,17533201709.5,12204
2010-12-13,'000021,长城开发,13.18,13.4,12.77,12.86,12.76,0.42,3.2915,1.6939,22346904,294829746.24,17388081153.6,17388081153.6,17715
2010-12-10,'000021,长城开发,12.76,13.06,12.37,12.55,12.77,-0.01,-0.0783,0.99,13060502,166169338.92,16833984485.6,16833984485.6,12640
2010-12-09,'000021,长城开发,12.77,13.22,11.91,12.22,12.31,0.46,3.7368,1.8485,24386455,308636701.63,16847177263.4,16847177263.4,23441
2010-12-08,'000021,长城开发,12.31,12.58,12.25,12.52,12.32,-0.01,-0.0812,0.55,7255784,90137751.26,16240309484.1,16240309484.1,7906
2010-12-07,'000021,长城开发,0.0,0.0,0.0,0.0,12.32,None,None,0.0,0,0.0,16253502261.9,16253502261.9,0
2010-12-06,'000021,长城开发,12.32,12.95,12.2,12.82,12.83,-0.51,-3.9751,0.842,11108923,138011822.33,16253502261.9,16253502261.9,11368
2010-12-03,'000021,长城开发,12.83,12.99,12.67,12.74,12.73,0.1,0.7855,0.5443,7181316,92070284.21,16926333930.2,16926333930.2,7245
2010-12-02,'000021,长城开发,12.73,13.0,12.73,13.0,12.78,-0.05,-0.3912,0.5296,6987306,89872855.14,16794406152.1,16794406152.1,7233
2010-12-01,'000021,长城开发,12.78,12.93,12.6,12.8,12.85,-0.07,-0.5447,0.4391,5793323,73927421.88,16860370041.2,16860370041.2,6949
2010-11-30,'000021,长城开发,12.85,13.34,12.48,13.3,13.36,-0.51,-3.8174,1.1698,15433243,198027186.41,16952719485.9,16952719485.9,16497
2010-11-29,'000021,长城开发,13.36,13.4,12.98,13.22,12.98,0.38,2.9276,1.4114,18619935,246430395.74,17625551154.2,17625551154.2,16760
2010-11-26,'000021,长城开发,12.98,13.28,12.8,13.16,13.15,-0.17,-1.2928,0.8361,11030290,143505022.99,17124225597.4,17124225597.4,11620
2010-11-25,'000021,长城开发,13.15,13.45,13.1,13.28,13.13,0.02,0.1523,0.9673,12761534,169116061.9,17348502820.2,17348502820.2,12464
2010-11-24,'000021,长城开发,13.13,13.21,12.74,12.78,12.94,0.19,1.4683,0.9791,12917620,168723313.36,17322117264.5,17322117264.5,12571
